delta,lam,ell,a,m_det,class,margin
9,15|9|3|3|3|1|1|1,8,6,47244,silent,47238
9,15|9|3|3|2|2|1|1,8,11,74933,silent,74922
9,15|9|3|2|2|2|2|1,8,11,30769,silent,30758
9,15|9|2|2|2|2|2|2,8,3,3473,silent,3470
9,15|8|8|1|1|1|1|1,8,1,4717,silent,4716
9,15|8|7|2|1|1|1|1,8,4,40985,silent,40981
9,15|8|6|3|1|1|1|1,8,12,111564,silent,111552
9,15|8|6|2|2|1|1|1,8,14,109931,silent,109917
9,15|8|5|4|1|1|1|1,8,12,118775,silent,118763
9,15|8|5|3|2|1|1|1,8,33,270995,silent,270962
9,15|8|5|2|2|2|1|1,8,26,132384,silent,132358
9,15|8|4|4|2|1|1|1,8,12,165454,silent,165442
9,15|8|4|3|3|1|1|1,8,12,159350,silent,159338
9,15|8|4|3|2|2|1|1,8,27,233584,silent,233557
9,15|8|4|2|2|2|2|1,8,20,75186,silent,75166
9,15|8|3|3|3|2|1|1,8,4,90166,silent,90162
9,15|8|3|3|2|2|2|1,8,6,69184,silent,69178
9,15|8|3|2|2|2|2|2,8,4,16484,silent,16480
9,15|7|7|3|1|1|1|1,8,3,49702,silent,49699
9,15|7|7|2|2|1|1|1,8,8,49090,silent,49082
9,15|7|6|4|1|1|1|1,8,8,107305,silent,107297
9,15|7|6|3|2|1|1|1,8,24,227166,silent,227142
9,15|7|6|2|2|2|1|1,8,19,107356,silent,107337
9,15|7|5|5|1|1|1|1,8,8,61457,silent,61449
9,15|7|5|4|2|1|1|1,8,30,290224,silent,290194
9,15|7|5|3|3|1|1|1,8,16,225270,silent,225254
9,15|7|5|3|2|2|1|1,8,36,321964,silent,321928
9,15|7|5|2|2|2|2|1,8,17,94816,silent,94799
9,15|7|4|4|3|1|1|1,8,8,178949,silent,178941
9,15|7|4|4|2|2|1|1,8,19,211110,silent,211091
9,15|7|4|3|3|2|1|1,8,11,257637,silent,257626
9,15|7|4|3|2|2|2|1,8,17,182801,silent,182784
9,15|7|4|2|2|2|2|2,8,6,33848,silent,33842
9,15|7|3|3|3|3|1|1,8,0,-1,a0,
9,15|7|3|3|3|2|2|1,8,0,-1,a0,
9,15|7|3|3|2|2|2|2,8,1,31780,silent,31779
9,15|6|6|5|1|1|1|1,8,4,40237,silent,40233
9,15|6|6|4|2|1|1|1,8,10,152081,silent,152071
9,15|6|6|3|3|1|1|1,8,11,112314,silent,112303
9,15|6|6|3|2|2|1|1,8,14,157241,silent,157227
9,15|6|6|2|2|2|2|1,8,8,45268,silent,45260
9,15|6|5|5|2|1|1|1,8,16,113966,silent,113950
9,15|6|5|4|3|1|1|1,8,16,234180,silent,234164
9,15|6|5|4|2|2|1|1,8,23,269499,silent,269476
9,15|6|5|3|3|2|1|1,8,12,267698,silent,267686
9,15|6|5|3|2|2|2|1,8,13,183782,silent,183769
9,15|6|5|2|2|2|2|2,8,4,31172,silent,31168
9,15|6|4|4|4|1|1|1,8,1,67039,silent,67038
9,15|6|4|4|3|2|1|1,8,10,237690,silent,237680
9,15|6|4|4|2|2|2|1,8,13,133784,silent,133771
9,15|6|4|3|3|3|1|1,8,1,114010,silent,114009
9,15|6|4|3|3|2|2|1,8,3,178946,silent,178943
9,15|6|4|3|2|2|2|2,8,4,67327,silent,67323
9,15|6|3|3|3|3|2|1,8,0,-1,a0,
9,15|6|3|3|3|2|2|2,8,0,-1,a0,
9,15|5|5|5|3|1|1|1,8,6,55207,silent,55201
9,15|5|5|5|2|2|1|1,8,6,60237,silent,60231
9,15|5|5|4|4|1|1|1,8,5,52320,silent,52315
9,15|5|5|4|3|2|1|1,8,8,172596,silent,172588
9,15|5|5|4|2|2|2|1,8,5,94097,silent,94092
9,15|5|5|3|3|3|1|1,8,0,-1,a0,
9,15|5|5|3|3|2|2|1,8,2,104941,silent,104939
9,15|5|5|3|2|2|2|2,8,1,37710,silent,37709
9,15|5|4|4|4|2|1|1,8,3,69322,silent,69319
9,15|5|4|4|3|3|1|1,8,1,81103,silent,81102
9,15|5|4|4|3|2|2|1,8,5,119019,silent,119014
9,15|5|4|4|2|2|2|2,8,3,35550,silent,35547
9,15|5|4|3|3|3|2|1,8,0,-1,a0,
9,15|5|4|3|3|2|2|2,8,0,-1,a0,
9,15|5|3|3|3|3|3|1,8,0,-1,a0,
9,15|5|3|3|3|3|2|2,8,0,-1,a0,
9,15|4|4|4|4|3|1|1,8,0,-1,a0,
9,15|4|4|4|4|2|2|1,8,2,19552,silent,19550
9,15|4|4|4|3|3|2|1,8,0,-1,a0,
9,15|4|4|4|3|2|2|2,8,1,18261,silent,18260
9,15|4|4|3|3|3|3|1,8,0,-1,a0,
9,15|4|4|3|3|3|2|2,8,0,-1,a0,
9,15|4|3|3|3|3|3|2,8,0,-1,a0,
9,15|3|3|3|3|3|3|3,8,0,-1,a0,
9,14|14|3|1|1|1|1|1,8,0,-1,a0,
9,14|14|2|2|1|1|1|1,8,0,-1,a0,
9,14|13|4|1|1|1|1|1,8,0,-1,a0,
9,14|13|3|2|1|1|1|1,8,0,-1,a0,
9,14|13|2|2|2|1|1|1,8,0,-1,a0,
9,14|12|5|1|1|1|1|1,8,0,-1,a0,
9,14|12|4|2|1|1|1|1,8,1,15067,silent,15066
9,14|12|3|3|1|1|1|1,8,1,9451,silent,9450
9,14|12|3|2|2|1|1|1,8,3,13010,silent,13007
9,14|12|2|2|2|2|1|1,8,1,3415,silent,3414
9,14|11|6|1|1|1|1|1,8,1,10088,silent,10087
9,14|11|5|2|1|1|1|1,8,4,37072,silent,37068
9,14|11|4|3|1|1|1|1,8,5,44432,silent,44427
9,14|11|4|2|2|1|1|1,8,8,48495,silent,48487
9,14|11|3|3|2|1|1|1,8,8,39138,silent,39130
9,14|11|3|2|2|2|1|1,8,9,26269,silent,26260
9,14|11|2|2|2|2|2|1,8,4,4754,silent,4750
9,14|10|7|1|1|1|1|1,8,1,12304,silent,12303
9,14|10|6|2|1|1|1|1,8,8,59680,silent,59672
9,14|10|5|3|1|1|1|1,8,14,104461,silent,104447
9,14|10|5|2|2|1|1|1,8,19,106337,silent,106318
9,14|10|4|4|1|1|1|1,8,6,57813,silent,57807
9,14|10|4|3|2|1|1|1,8,22,165037,silent,165015
9,14|10|4|2|2|2|1|1,8,18,86692,silent,86674
9,14|10|3|3|3|1|1|1,8,5,48370,silent,48365
9,14|10|3|3|2|2|1|1,8,13,76690,silent,76677
9,14|10|3|2|2|2|2|1,8,10,31297,silent,31287
9,14|10|2|2|2|2|2|2,8,4,3588,silent,3584
9,14|9|8|1|1|1|1|1,8,1,8762,silent,8761
9,14|9|7|2|1|1|1|1,8,7,59477,silent,59470
9,14|9|6|3|1|1|1|1,8,18,147205,silent,147187
9,14|9|6|2|2|1|1|1,8,22,144887,silent,144865
9,14|9|5|4|1|1|1|1,8,16,150645,silent,150629
9,14|9|5|3|2|1|1|1,8,46,341238,silent,341192
9,14|9|5|2|2|2|1|1,8,33,166019,silent,165986
9,14|9|4|4|2|1|1|1,8,18,204789,silent,204771
9,14|9|4|3|3|1|1|1,8,16,195721,silent,195705
9,14|9|4|3|2|2|1|1,8,34,286417,silent,286383
9,14|9|4|2|2|2|2|1,8,20,91435,silent,91415
9,14|9|3|3|3|2|1|1,8,5,109049,silent,109044
9,14|9|3|3|2|2|2|1,8,6,83407,silent,83401
9,14|9|3|2|2|2|2|2,8,4,19586,silent,19582
9,14|8|8|2|1|1|1|1,8,5,25780,silent,25775
9,14|8|7|3|1|1|1|1,8,12,112654,silent,112642
9,14|8|7|2|2|1|1|1,8,17,109490,silent,109473
9,14|8|6|4|1|1|1|1,8,21,187979,silent,187958
9,14|8|6|3|2|1|1|1,8,44,391917,silent,391873
9,14|8|6|2|2|2|1|1,8,26,183158,silent,183132
9,14|8|5|5|1|1|1|1,8,13,99776,silent,99763
9,14|8|5|4|2|1|1|1,8,48,459336,silent,459288
9,14|8|5|3|3|1|1|1,8,28,353385,silent,353357
9,14|8|5|3|2|2|1|1,8,53,502110,silent,502057
9,14|8|5|2|2|2|2|1,8,23,146614,silent,146591
9,14|8|4|4|3|1|1|1,8,17,271205,silent,271188
9,14|8|4|4|2|2|1|1,8,25,318050,silent,318025
9,14|8|4|3|3|2|1|1,8,18,385029,silent,385011
9,14|8|4|3|2|2|2|1,8,22,271419,silent,271397
9,14|8|4|2|2|2|2|2,8,10,49974,silent,49964
9,14|8|3|3|3|3|1|1,8,0,-1,a0,
9,14|8|3|3|3|2|2|1,8,1,114839,silent,114838
9,14|8|3|3|2|2|2|2,8,0,-1,a0,
9,14|7|7|4|1|1|1|1,8,7,87285,silent,87278
9,14|7|7|3|2|1|1|1,8,20,178431,silent,178411
9,14|7|7|2|2|2|1|1,8,17,83033,silent,83016
9,14|7|6|5|1|1|1|1,8,11,116500,silent,116489
9,14|7|6|4|2|1|1|1,8,37,423914,silent,423877
9,14|7|6|3|3|1|1|1,8,22,305967,silent,305945
9,14|7|6|3|2|2|1|1,8,40,428056,silent,428016
9,14|7|6|2|2|2|2|1,8,17,120755,silent,120738
9,14|7|5|5|2|1|1|1,8,30,254232,silent,254202
9,14|7|5|4|3|1|1|1,8,34,501892,silent,501858
9,14|7|5|4|2|2|1|1,8,50,574557,silent,574507
9,14|7|5|3|3|2|1|1,8,23,559766,silent,559743
9,14|7|5|3|2|2|2|1,8,24,381301,silent,381277
9,14|7|5|2|2|2|2|2,8,4,63111,silent,63107
9,14|7|4|4|4|1|1|1,8,6,132237,silent,132231
9,14|7|4|4|3|2|1|1,8,21,461945,silent,461924
9,14|7|4|4|2|2|2|1,8,20,257474,silent,257454
9,14|7|4|3|3|3|1|1,8,2,216416,silent,216414
9,14|7|4|3|3|2|2|1,8,6,338946,silent,338940
9,14|7|4|3|2|2|2|2,8,5,125803,silent,125798
9,14|7|3|3|3|3|2|1,8,0,-1,a0,
9,14|7|3|3|3|2|2|2,8,0,-1,a0,
9,14|6|6|6|1|1|1|1,8,1,22673,silent,22672
9,14|6|6|5|2|1|1|1,8,13,167253,silent,167240
9,14|6|6|4|3|1|1|1,8,17,270296,silent,270279
9,14|6|6|4|2|2|1|1,8,18,303866,silent,303848
9,14|6|6|3|3|2|1|1,8,15,281766,silent,281751
9,14|6|6|3|2|2|2|1,8,12,188944,silent,188932
9,14|6|6|2|2|2|2|2,8,6,31170,silent,31164
9,14|6|5|5|3|1|1|1,8,19,218237,silent,218218
9,14|6|5|5|2|2|1|1,8,19,234091,silent,234072
9,14|6|5|4|4|1|1|1,8,11,190706,silent,190695
9,14|6|5|4|3|2|1|1,8,28,618048,silent,618020
9,14|6|5|4|2|2|2|1,8,18,333037,silent,333019
9,14|6|5|3|3|3|1|1,8,3,231553,silent,231550
9,14|6|5|3|3|2|2|1,8,6,358276,silent,358270
9,14|6|5|3|2|2|2|2,8,3,127881,silent,127878
9,14|6|4|4|4|2|1|1,8,7,194540,silent,194533
9,14|6|4|4|3|3|1|1,8,5,224012,silent,224007
9,14|6|4|4|3|2|2|1,8,11,326371,silent,326360
9,14|6|4|4|2|2|2|2,8,8,96148,silent,96140
9,14|6|4|3|3|3|2|1,8,0,-1,a0,
9,14|6|4|3|3|2|2|2,8,0,-1,a0,
9,14|6|3|3|3|3|3|1,8,0,-1,a0,
9,14|6|3|3|3|3|2|2,8,0,-1,a0,
9,14|5|5|5|4|1|1|1,8,7,58117,silent,58110
9,14|5|5|5|3|2|1|1,8,6,150601,silent,150595
9,14|5|5|5|2|2|2|1,8,1,75295,silent,75294
9,14|5|5|4|4|2|1|1,8,10,154156,silent,154146
9,14|5|5|4|3|3|1|1,8,2,165378,silent,165376
9,14|5|5|4|3|2|2|1,8,5,239598,silent,239593
9,14|5|5|4|2|2|2|2,8,0,-1,a0,
9,14|5|5|3|3|3|2|1,8,0,-1,a0,
9,14|5|5|3|3|2|2|2,8,1,78487,silent,78486
9,14|5|4|4|4|3|1|1,8,3,85908,silent,85905
9,14|5|4|4|4|2|2|1,8,6,101687,silent,101681
9,14|5|4|4|3|3|2|1,8,1,148122,silent,148121
9,14|5|4|4|3|2|2|2,8,2,90460,silent,90458
9,14|5|4|3|3|3|3|1,8,0,-1,a0,
9,14|5|4|3|3|3|2|2,8,0,-1,a0,
9,14|5|3|3|3|3|3|2,8,0,-1,a0,
9,14|4|4|4|4|4|1|1,8,0,-1,a0,
9,14|4|4|4|4|3|2|1,8,1,31589,silent,31588
9,14|4|4|4|4|2|2|2,8,3,15908,silent,15905
9,14|4|4|4|3|3|3|1,8,0,-1,a0,
9,14|4|4|4|3|3|2|2,8,0,-1,a0,
9,14|4|4|3|3|3|3|2,8,0,-1,a0,
9,14|4|3|3|3|3|3|3,8,0,-1,a0,
9,13|13|5|1|1|1|1|1,8,0,-1,a0,
9,13|13|4|2|1|1|1|1,8,0,-1,a0,
9,13|13|3|3|1|1|1|1,8,1,3509,silent,3508
9,13|13|3|2|2|1|1|1,8,1,4765,silent,4764
9,13|13|2|2|2|2|1|1,8,1,1321,silent,1320
9,13|12|6|1|1|1|1|1,8,0,-1,a0,
9,13|12|5|2|1|1|1|1,8,3,21866,silent,21863
9,13|12|4|3|1|1|1|1,8,3,26084,silent,26081
9,13|12|4|2|2|1|1|1,8,5,28408,silent,28403
9,13|12|3|3|2|1|1|1,8,5,22888,silent,22883
9,13|12|3|2|2|2|1|1,8,5,15324,silent,15319
9,13|12|2|2|2|2|2|1,8,2,2772,silent,2770
9,13|11|7|1|1|1|1|1,8,1,9763,silent,9762
9,13|11|6|2|1|1|1|1,8,6,46311,silent,46305
9,13|11|5|3|1|1|1|1,8,12,80403,silent,80391
9,13|11|5|2|2|1|1|1,8,16,81808,silent,81792
9,13|11|4|4|1|1|1|1,8,3,43978,silent,43975
9,13|11|4|3|2|1|1|1,8,18,125953,silent,125935
9,13|11|4|2|2|2|1|1,8,16,66390,silent,66374
9,13|11|3|3|3|1|1|1,8,5,36791,silent,36786
9,13|11|3|3|2|2|1|1,8,8,58003,silent,57995
9,13|11|3|2|2|2|2|1,8,7,23670,silent,23663
9,13|11|2|2|2|2|2|2,8,1,2566,silent,2565
9,13|10|8|1|1|1|1|1,8,2,9903,silent,9901
9,13|10|7|2|1|1|1|1,8,9,60803,silent,60794
9,13|10|6|3|1|1|1|1,8,21,143692,silent,143671
9,13|10|6|2|2|1|1|1,8,22,140866,silent,140844
9,13|10|5|4|1|1|1|1,8,19,144019,silent,144000
9,13|10|5|3|2|1|1|1,8,45,324378,silent,324333
9,13|10|5|2|2|2|1|1,8,29,157119,silent,157090
9,13|10|4|4|2|1|1|1,8,19,192761,silent,192742
9,13|10|4|3|3|1|1|1,8,17,183640,silent,183623
9,13|10|4|3|2|2|1|1,8,31,268124,silent,268093
9,13|10|4|2|2|2|2|1,8,17,85291,silent,85274
9,13|10|3|3|3|2|1|1,8,5,101439,silent,101434
9,13|10|3|3|2|2|2|1,8,6,77362,silent,77356
9,13|10|3|2|2|2|2|2,8,3,18131,silent,18128
9,13|9|9|1|1|1|1|1,8,0,-1,a0,
9,13|9|8|2|1|1|1|1,8,7,44716,silent,44709
9,13|9|7|3|1|1|1|1,8,20,151795,silent,151775
9,13|9|7|2|2|1|1|1,8,25,147326,silent,147301
9,13|9|6|4|1|1|1|1,8,25,230947,silent,230922
9,13|9|6|3|2|1|1|1,8,58,479229,silent,479171
9,13|9|6|2|2|2|1|1,8,35,223664,silent,223629
9,13|9|5|5|1|1|1|1,8,18,119125,silent,119107
9,13|9|5|4|2|1|1|1,8,59,539932,silent,539873
9,13|9|5|3|3|1|1|1,8,34,412653,silent,412619
9,13|9|5|3|2|2|1|1,8,59,584989,silent,584930
9,13|9|5|2|2|2|2|1,8,23,169738,silent,169715
9,13|9|4|4|3|1|1|1,8,19,311076,silent,311057
9,13|9|4|4|2|2|1|1,8,34,365195,silent,365161
9,13|9|4|3|3|2|1|1,8,20,437892,silent,437872
9,13|9|4|3|2|2|2|1,8,22,307916,silent,307894
9,13|9|4|2|2|2|2|2,8,6,55677,silent,55671
9,13|9|3|3|3|3|1|1,8,1,79647,silent,79646
9,13|9|3|3|3|2|2|1,8,1,128801,silent,128800
9,13|9|3|3|2|2|2|2,8,1,51454,silent,51453
9,13|8|8|3|1|1|1|1,8,11,67005,silent,66994
9,13|8|8|2|2|1|1|1,8,8,63862,silent,63854
9,13|8|7|4|1|1|1|1,8,21,187485,silent,187464
9,13|8|7|3|2|1|1|1,8,42,376492,silent,376450
9,13|8|7|2|2|2|1|1,8,25,172741,silent,172716
9,13|8|6|5|1|1|1|1,8,22,195736,silent,195714
9,13|8|6|4|2|1|1|1,8,63,694576,silent,694513
9,13|8|6|3|3|1|1|1,8,39,496702,silent,496663
9,13|8|6|3|2|2|1|1,8,59,691368,silent,691309
9,13|8|6|2|2|2|2|1,8,24,193441,silent,193417
9,13|8|5|5|2|1|1|1,8,43,386870,silent,386827
9,13|8|5|4|3|1|1|1,8,53,747902,silent,747849
9,13|8|5|4|2|2|1|1,8,66,851953,silent,851887
9,13|8|5|3|3|2|1|1,8,36,822989,silent,822953
9,13|8|5|3|2|2|2|1,8,32,557522,silent,557490
9,13|8|5|2|2|2|2|2,8,7,91818,silent,91811
9,13|8|4|4|4|1|1|1,8,9,189242,silent,189233
9,13|8|4|4|3|2|1|1,8,30,656438,silent,656408
9,13|8|4|4|2|2|2|1,8,25,364093,silent,364068
9,13|8|4|3|3|3|1|1,8,4,304113,silent,304109
9,13|8|4|3|3|2|2|1,8,8,474692,silent,474684
9,13|8|4|3|2|2|2|2,8,6,175189,silent,175183
9,13|8|3|3|3|3|2|1,8,0,-1,a0,
9,13|8|3|3|3|2|2|2,8,0,-1,a0,
9,13|7|7|5|1|1|1|1,8,9,99156,silent,99147
9,13|7|7|4|2|1|1|1,8,33,330623,silent,330590
9,13|7|7|3|3|1|1|1,8,13,229764,silent,229751
9,13|7|7|3|2|2|1|1,8,29,319598,silent,319569
9,13|7|7|2|2|2|2|1,8,8,87574,silent,87566
9,13|7|6|6|1|1|1|1,8,4,67934,silent,67930
9,13|7|6|5|2|1|1|1,8,38,461139,silent,461101
9,13|7|6|4|3|1|1|1,8,43,714738,silent,714695
9,13|7|6|4|2|2|1|1,8,57,802545,silent,802488
9,13|7|6|3|3|2|1|1,8,30,726961,silent,726931
9,13|7|6|3|2|2|2|1,8,26,484394,silent,484368
9,13|7|6|2|2|2|2|2,8,5,76866,silent,76861
9,13|7|5|5|3|1|1|1,8,34,463612,silent,463578
9,13|7|5|5|2|2|1|1,8,34,493457,silent,493423
9,13|7|5|4|4|1|1|1,8,26,391943,silent,391917
9,13|7|5|4|3|2|1|1,8,54,1253960,silent,1253906
9,13|7|5|4|2|2|2|1,8,31,670275,silent,670244
9,13|7|5|3|3|3|1|1,8,5,459897,silent,459892
9,13|7|5|3|3|2|2|1,8,12,709118,silent,709106
9,13|7|5|3|2|2|2|2,8,5,250745,silent,250740
9,13|7|4|4|4|2|1|1,8,18,363662,silent,363644
9,13|7|4|4|3|3|1|1,8,7,412386,silent,412379
9,13|7|4|4|3|2|2|1,8,18,599868,silent,599850
9,13|7|4|4|2|2|2|2,8,7,173428,silent,173421
9,13|7|4|3|3|3|2|1,8,0,-1,a0,
9,13|7|4|3|3|2|2|2,8,1,236605,silent,236604
9,13|7|3|3|3|3|3|1,8,0,-1,a0,
9,13|7|3|3|3|3|2|2,8,0,-1,a0,
9,13|6|6|6|2|1|1|1,8,3,91100,silent,91097
9,13|6|6|5|3|1|1|1,8,19,313782,silent,313763
9,13|6|6|5|2|2|1|1,8,18,328397,silent,328379
9,13|6|6|4|4|1|1|1,8,7,218992,silent,218985
9,13|6|6|4|3|2|1|1,8,28,683437,silent,683409
9,13|6|6|4|2|2|2|1,8,19,360726,silent,360707
9,13|6|6|3|3|3|1|1,8,5,236103,silent,236098
9,13|6|6|3|3|2|2|1,8,6,359847,silent,359841
9,13|6|6|3|2|2|2|2,8,4,126313,silent,126309
9,13|6|5|5|4|1|1|1,8,17,223023,silent,223006
9,13|6|5|5|3|2|1|1,8,23,566615,silent,566592
9,13|6|5|5|2|2|2|1,8,7,279883,silent,279876
9,13|6|5|4|4|2|1|1,8,23,536351,silent,536328
9,13|6|5|4|3|3|1|1,8,12,569088,silent,569076
9,13|6|5|4|3|2|2|1,8,18,817135,silent,817117
9,13|6|5|4|2|2|2|2,8,5,226966,silent,226961
9,13|6|5|3|3|3|2|1,8,1,395138,silent,395137
9,13|6|5|3|3|2|2|2,8,1,254055,silent,254054
9,13|6|4|4|4|3|1|1,8,7,231292,silent,231285
9,13|6|4|4|4|2|2|1,8,13,272267,silent,272254
9,13|6|4|4|3|3|2|1,8,3,389922,silent,389919
9,13|6|4|4|3|2|2|2,8,4,236226,silent,236222
9,13|6|4|3|3|3|3|1,8,0,-1,a0,
9,13|6|4|3|3|3|2|2,8,0,-1,a0,
9,13|6|3|3|3|3|3|2,8,0,-1,a0,
9,13|5|5|5|5|1|1|1,8,2,27543,silent,27541
9,13|5|5|5|4|2|1|1,8,7,168648,silent,168641
9,13|5|5|5|3|3|1|1,8,2,145176,silent,145174
9,13|5|5|5|3|2|2|1,8,2,203667,silent,203665
9,13|5|5|5|2|2|2|2,8,0,-1,a0,
9,13|5|5|4|4|3|1|1,8,7,186921,silent,186914
9,13|5|5|4|4|2|2|1,8,5,216202,silent,216197
9,13|5|5|4|3|3|2|1,8,2,293459,silent,293457
9,13|5|5|4|3|2|2|2,8,1,174756,silent,174755
9,13|5|5|3|3|3|3|1,8,0,-1,a0,
9,13|5|5|3|3|3|2|2,8,0,-1,a0,
9,13|5|4|4|4|4|1|1,8,3,43092,silent,43089
9,13|5|4|4|4|3|2|1,8,5,160135,silent,160130
9,13|5|4|4|4|2|2|2,8,3,77096,silent,77093
9,13|5|4|4|3|3|3|1,8,0,-1,a0,
9,13|5|4|4|3|3|2|2,8,0,-1,a0,
9,13|5|4|3|3|3|3|2,8,0,-1,a0,
9,13|5|3|3|3|3|3|3,8,0,-1,a0,
9,13|4|4|4|4|4|2|1,8,2,17532,silent,17530
9,13|4|4|4|4|3|3|1,8,0,-1,a0,
9,13|4|4|4|4|3|2|2,8,1,27067,silent,27066
9,13|4|4|4|3|3|3|2,8,0,-1,a0,
9,13|4|4|3|3|3|3|3,8,0,-1,a0,
9,12|12|7|1|1|1|1|1,8,0,-1,a0,
9,12|12|6|2|1|1|1|1,8,3,17738,silent,17735
9,12|12|5|3|1|1|1|1,8,4,30322,silent,30318
9,12|12|5|2|2|1|1|1,8,6,30758,silent,30752
9,12|12|4|4|1|1|1|1,8,3,16753,silent,16750
9,12|12|4|3|2|1|1|1,8,7,47283,silent,47276
9,12|12|4|2|2|2|1|1,8,4,24624,silent,24620
9,12|12|3|3|3|1|1|1,8,1,13759,silent,13758
9,12|12|3|3|2|2|1|1,8,5,21875,silent,21870
9,12|12|3|2|2|2|2|1,8,2,8859,silent,8857
9,12|12|2|2|2|2|2|2,8,2,1063,silent,1061
9,12|11|8|1|1|1|1|1,8,1,6524,silent,6523
9,12|11|7|2|1|1|1|1,8,6,38663,silent,38657
9,12|11|6|3|1|1|1|1,8,13,89527,silent,89514
9,12|11|6|2|2|1|1|1,8,15,87782,silent,87767
9,12|11|5|4|1|1|1|1,8,12,88842,silent,88830
9,12|11|5|3|2|1|1|1,8,29,199682,silent,199653
9,12|11|5|2|2|2|1|1,8,18,96645,silent,96627
9,12|11|4|4|2|1|1|1,8,12,118104,silent,118092
9,12|11|4|3|3|1|1|1,8,10,112201,silent,112191
9,12|11|4|3|2|2|1|1,8,19,163803,silent,163784
9,12|11|4|2|2|2|2|1,8,10,51972,silent,51962
9,12|11|3|3|3|2|1|1,8,3,61687,silent,61684
9,12|11|3|3|2|2|2|1,8,3,47027,silent,47024
9,12|11|3|2|2|2|2|2,8,2,10961,silent,10959
9,12|10|9|1|1|1|1|1,8,1,5209,silent,5208
9,12|10|8|2|1|1|1|1,8,9,43342,silent,43333
9,12|10|7|3|1|1|1|1,8,19,133805,silent,133786
9,12|10|7|2|2|1|1|1,8,22,129133,silent,129111
9,12|10|6|4|1|1|1|1,8,27,195713,silent,195686
9,12|10|6|3|2|1|1|1,8,50,403269,silent,403219
9,12|10|6|2|2|2|1|1,8,25,187065,silent,187040
9,12|10|5|5|1|1|1|1,8,13,98942,silent,98929
9,12|10|5|4|2|1|1|1,8,50,445471,silent,445421
9,12|10|5|3|3|1|1|1,8,29,339536,silent,339507
9,12|10|5|3|2|2|1|1,8,48,480365,silent,480317
9,12|10|5|2|2|2|2|1,8,18,139008,silent,138990
9,12|10|4|4|3|1|1|1,8,19,253713,silent,253694
9,12|10|4|4|2|2|1|1,8,22,296494,silent,296472
9,12|10|4|3|3|2|1|1,8,18,355525,silent,355507
9,12|10|4|3|2|2|2|1,8,17,249300,silent,249283
9,12|10|4|2|2|2|2|2,8,7,45334,silent,45327
9,12|10|3|3|3|3|1|1,8,0,-1,a0,
9,12|10|3|3|3|2|2|1,8,1,103616,silent,103615
9,12|10|3|3|2|2|2|2,8,0,-1,a0,
9,12|9|9|2|1|1|1|1,8,2,18954,silent,18952
9,12|9|8|3|1|1|1|1,8,16,104425,silent,104409
9,12|9|8|2|2|1|1|1,8,16,99939,silent,99923
9,12|9|7|4|1|1|1|1,8,26,227420,silent,227394
9,12|9|7|3|2|1|1|1,8,54,453864,silent,453810
9,12|9|7|2|2|2|1|1,8,30,207613,silent,207583
9,12|9|6|5|1|1|1|1,8,25,218666,silent,218641
9,12|9|6|4|2|1|1|1,8,73,766562,silent,766489
9,12|9|6|3|3|1|1|1,8,42,544403,silent,544361
9,12|9|6|3|2|2|1|1,8,64,756896,silent,756832
9,12|9|6|2|2|2|2|1,8,22,210375,silent,210353
9,12|9|5|5|2|1|1|1,8,45,413156,silent,413111
9,12|9|5|4|3|1|1|1,8,56,789354,silent,789298
9,12|9|5|4|2|2|1|1,8,70,897563,silent,897493
9,12|9|5|3|3|2|1|1,8,37,861554,silent,861517
9,12|9|5|3|2|2|2|1,8,29,582079,silent,582050
9,12|9|5|2|2|2|2|2,8,6,95001,silent,94995
9,12|9|4|4|4|1|1|1,8,11,195917,silent,195906
9,12|9|4|4|3|2|1|1,8,31,676073,silent,676042
9,12|9|4|4|2|2|2|1,8,23,373711,silent,373688
9,12|9|4|3|3|3|1|1,8,4,310857,silent,310853
9,12|9|4|3|3|2|2|1,8,8,484876,silent,484868
9,12|9|4|3|2|2|2|2,8,5,178118,silent,178113
9,12|9|3|3|3|3|2|1,8,0,-1,a0,
9,12|9|3|3|3|2|2|2,8,0,-1,a0,
9,12|8|8|4|1|1|1|1,8,16,104430,silent,104414
9,12|8|8|3|2|1|1|1,8,22,204037,silent,204015
9,12|8|8|2|2|2|1|1,8,8,91790,silent,91782
9,12|8|7|5|1|1|1|1,8,21,198726,silent,198705
9,12|8|7|4|2|1|1|1,8,60,644580,silent,644520
9,12|8|7|3|3|1|1|1,8,29,444889,silent,444860
9,12|8|7|3|2|2|1|1,8,49,614089,silent,614040
9,12|8|7|2|2|2|2|1,8,16,167393,silent,167377
9,12|8|6|6|1|1|1|1,8,11,109473,silent,109462
9,12|8|6|5|2|1|1|1,8,58,707876,silent,707818
9,12|8|6|4|3|1|1|1,8,69,1074782,silent,1074713
9,12|8|6|4|2|2|1|1,8,73,1200572,silent,1200499
9,12|8|6|3|3|2|1|1,8,46,1078748,silent,1078702
9,12|8|6|3|2|2|2|1,8,35,714973,silent,714938
9,12|8|6|2|2|2|2|2,8,10,113138,silent,113128
9,12|8|5|5|3|1|1|1,8,44,647941,silent,647897
9,12|8|5|5|2|2|1|1,8,46,686997,silent,686951
9,12|8|5|4|4|1|1|1,8,33,537904,silent,537871
9,12|8|5|4|3|2|1|1,8,71,1709740,silent,1709669
